frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_below,centroid_m,top_m,outflow_rate
106,0.0014275312423706055,0.00015365664985505167,0.03029817045699334,6.168504621634812,248119,0.0756325840754602,0.0756325840754602,1.1509766414248992,1.3671875,0
107,0.0015406608581542969,0.00014830229480899683,0.03015981057852778,6.208862414297377,252864,0.07563137655806575,0.07563137655806575,1.1547951738294902,1.3828125,0
108,0.0014304518699645996,0.00014350118863383916,0.030011370909299596,6.248446253111121,257411,0.07562534813390503,0.07562534813390503,1.1585501043881088,1.3828125,0
109,0.0014500617980957031,0.00013630814339514555,0.0298894429948385,6.2886099897039145,262376,0.0756381967039595,0.0756381967039595,1.162210201695939,1.3984375,0
110,0.0013213157653808594,0.00013276512341956688,0.029738643564328215,6.327355493870532,266940,0.07565336974593491,0.07565336974593491,1.1657767704825976,1.3984375,0
111,0.0011869072914123535,0.00012986857783239928,0.029621836397656913,6.367580005091644,271600,0.07566341795115643,0.07566341795115643,1.1692777079857044,1.3984375,0
112,0.0011250972747802734,0.00012479646993760195,0.02950777757515782,6.4090515523502205,276596,0.07567191902488123,0.07567191902488123,1.1727232472479145,1.4140625,0
113,0.0009975433349609375,0.0001198064877156875,0.0294144032801038,6.448457901831906,281546,0.07568966960592959,0.07568966960592959,1.1760930766659388,1.4140625,0
114,0.001020193099975586,0.00011728748116087563,0.02929030488413345,6.4899415936181555,286226,0.07571467702491201,0.07571467702491201,1.179401063317653,1.4296875,0
115,0.0010714530944824219,0.00011741555425696278,0.029211750297374498,6.531064923510319,291375,0.07573415148142268,0.07573415148142268,1.182642618885852,1.4296875,0
116,0.0009579658508300781,0.00011607118327572556,0.029131629657199367,6.572781178447392,296142,0.07575381171489971,0.07575381171489971,1.1858305769276782,1.4296875,0
117,0.001015298068523407,0.00011303106027320422,0.029070722665359563,6.61444853385258,301120,0.07577512580592385,0.07577512580592385,1.1889618957575752,1.4453125,0
118,0.0011882781982421875,0.00011008865990904334,0.029007050485195873,6.658928399662864,306196,0.0757951120175825,0.0757951120175825,1.1920575676837701,1.4453125,0
119,0.0011534690856933594,0.00010923526400446829,0.028961854437485224,6.702734125970001,311173,0.07580566381540196,0.07580566381540196,1.1951130754531833,1.4609375,0
120,0.0010361671447753906,0.00010855637705540194,0.02892328878473801,6.747457899762926,316262,0.07581392939928183,0.07581392939928183,1.1981430796636914,1.4609375,0
